Std,[1.2190040349960327]
Mean,[0.057681914418935776]
Std,[1.305195689201355]
Mean,[0.06420989334583282]
Std,[1.178831696510315]
Mean,[0.07307945936918259]
Std,[1.2367191314697266]
Mean,[0.07023875415325165]
Std,[1.207145094871521]
Mean,[0.08333130180835724]
Std,[1.2413946390151978]
Mean,[-0.051588788628578186]
Std,[1.1218061447143555]
Mean,[0.12341707199811935]
Std,[1.4132260084152222]
Mean,[0.19903632998466492]
Std,[1.0552006959915161]
Mean,[0.11402270942926407]
Std,[1.2060472965240479]
Mean,[0.07736924290657043]
Std,[1.1328591108322144]
Mean,[0.1873353123664856]
Std,[1.1174439191818237]
Mean,[-0.06928220391273499]
Std,[1.2130866050720215]
Mean,[0.21107107400894165]
Std,[1.2249152660369873]
Mean,[0.0756429135799408]
Std,[1.2177163362503052]
Mean,[0.06686558574438095]
Std,[1.2119823694229126]
Mean,[0.053285688161849976]
Std,[1.2456791400909424]
Mean,[-0.010547474026679993]
Std,[1.3460533618927002]
Mean,[0.09767173230648041]
Std,[1.1176774501800537]
Mean,[0.15032218396663666]
Std,[1.3066561222076416]
Mean,[0.07928696274757385]
Std,[1.166907548904419]
Mean,[0.15241487324237823]
Std,[0.8951336741447449]
Mean,[0.22392994165420532]
Std,[1.3125395774841309]
Mean,[-0.00028592348098754883]
Std,[1.2236583232879639]
Mean,[0.056320920586586]
Std,[1.1907597780227661]
Mean,[0.0037337318062782288]
Std,[1.3562872409820557]
Mean,[0.21154242753982544]
Std,[1.233911395072937]
Mean,[0.013823479413986206]
Std,[1.156247854232788]
Mean,[0.043760403990745544]
Std,[1.2166178226470947]
Mean,[0.09570883959531784]
Std,[1.274583339691162]
Mean,[0.03870946168899536]
Std,[1.4022499322891235]
Mean,[0.15627118945121765]
Std,[1.1556034088134766]
Mean,[0.1673332154750824]
Std,[0.9958820343017578]
Mean,[0.09151532500982285]
Std,[1.1167197227478027]
Mean,[0.13224801421165466]
Std,[1.01124906539917]
Mean,[0.034246623516082764]
Std,[1.2895809412002563]
Mean,[0.06528240442276001]
Std,[1.2331089973449707]
Mean,[0.0531131848692894]
Std,[1.272748351097107]
Mean,[0.08155816793441772]
Std,[1.2674260139465332]
Mean,[0.11993652582168579]
Std,[1.2854959964752197]
Mean,[-0.026552021503448486]
Std,[1.2742470502853394]
Mean,[0.07207921892404556]
Std,[1.2147160768508911]
Mean,[0.04390630125999451]
Std,[1.3059883117675781]
Mean,[0.1399822235107422]
Std,[1.2156203985214233]
Mean,[0.21730466187000275]
Std,[0.9487982988357544]
Mean,[0.1645408570766449]
Std,[1.167729377746582]
Mean,[0.13462728261947632]
Std,[1.0242840051651]
Mean,[0.026381075382232666]
Std,[1.156916856765747]
Mean,[0.07577192038297653]
Std,[1.271291732788086]
Mean,[0.00961262732744217]
Std,[1.2830619812011719]
Mean,[-0.042546093463897705]
Std,[1.3187007904052734]
Mean,[0.08836859464645386]
Std,[1.1616759300231934]
Mean,[-0.011633723974227905]
Std,[1.2100567817687988]
Mean,[0.10782916098833084]
Std,[1.2214317321777344]
Mean,[-0.019532307982444763]
Std,[1.114323377609253]
Mean,[0.13636414706707]
Std,[1.4213058948516846]
Mean,[0.11163072288036346]
Std,[1.010021448135376]
Mean,[0.17192962765693665]
Std,[1.0822136402130127]
Mean,[0.10407258570194244]
Std,[1.1403074264526367]
Mean,[-0.01892673969268799]
Std,[1.2631275653839111]
Mean,[0.053444214165210724]
Std,[1.2807049751281738]
Mean,[0.04609253257513046]
Std,[1.2039573192596436]
Mean,[-9.723007678985596e-05]
Std,[1.280369758605957]
Mean,[0.19059012830257416]
Std,[1.1533273458480835]
Mean,[-0.007379151880741119]
Std,[1.2965384721755981]
Mean,[0.10874246060848236]
Std,[1.2462348937988281]
Mean,[0.03863297402858734]
Std,[1.1867280006408691]
Mean,[0.07872410118579865]
Std,[1.2373993396759033]
Mean,[0.12085860967636108]
Std,[1.2476508617401123]
Mean,[0.005558870732784271]
Std,[1.2027426958084106]
Mean,[0.022902116179466248]
Std,[1.2827551364898682]
Mean,[0.08517365902662277]
Std,[1.1913892030715942]
Mean,[0.10195551812648773]
Std,[1.2267539501190186]
Mean,[0.05655940622091293]
Std,[1.0422405004501343]
Mean,[0.1099349707365036]
Std,[1.1960792541503906]
Mean,[-0.09932254254817963]
Std,[1.2363665103912354]
Mean,[0.11500826478004456]
Std,[1.2891629934310913]
Mean,[0.0689179003238678]
Std,[1.0520377159118652]
Mean,[0.09032236784696579]
Std,[1.1161636114120483]
Mean,[0.1034766435623169]
Std,[1.1286253929138184]
Mean,[0.044069528579711914]
Std,[1.1737369298934937]
Mean,[-0.03423161804676056]
Std,[1.3778891563415527]
Mean,[0.015957489609718323]
Std,[1.4013797044754028]
Mean,[0.057861462235450745]
Std,[1.320320725440979]
Mean,[0.16866494715213776]
Std,[0.9963831901550293]
Mean,[0.22448447346687317]
Std,[1.0738369226455688]
Mean,[-0.032784104347229004]
Std,[1.0677016973495483]
Mean,[0.016513869166374207]
Std,[1.4970604181289673]
Mean,[0.1506330370903015]
Std,[1.3938039541244507]
Mean,[0.10527149587869644]
Std,[1.2665035724639893]
Mean,[0.06323613226413727]
Std,[1.2047183513641357]
Mean,[0.021620087325572968]
Std,[1.274918556213379]
Mean,[0.05761495605111122]
Std,[1.2469165325164795]
Mean,[0.11290238797664642]
Std,[1.3768877983093262]
Mean,[0.046942636370658875]
Std,[1.0243686437606812]
Mean,[0.25259503722190857]
Std,[1.1222021579742432]
Mean,[0.10296404361724854]
Std,[0.9966739416122437]
Mean,[-0.000862710177898407]
Std,[1.3244600296020508]
Mean,[-0.03240351378917694]
Std,[1.30389404296875]
Mean,[0.0825125202536583]
Std,[1.4042972326278687]
Mean,[0.11142373085021973]
Std,[1.1774169206619263]
Mean,[0.03174568712711334]
Std,[1.3433626890182495]
Mean,[0.11490321904420853]
Std,[1.0801970958709717]
Mean,[0.11247234791517258]
Std,[1.3006432056427002]
Mean,[-0.016210094094276428]
Std,[1.3456214666366577]
Mean,[0.12530553340911865]
Std,[1.2727644443511963]
Mean,[0.02029399573802948]
Std,[1.1074947118759155]
Mean,[0.12482807040214539]
Std,[1.3503735065460205]
Mean,[-0.03818561136722565]
Std,[1.1785578727722168]
Mean,[0.052432700991630554]
Std,[1.308515191078186]
Mean,[0.09939654171466827]
Std,[1.1056137084960938]
Mean,[0.14734764397144318]
Std,[1.1072051525115967]
Mean,[-0.0005182772874832153]
Std,[1.037349820137024]
Mean,[0.11470780521631241]
Std,[1.273622989654541]
Mean,[0.007390275597572327]
Std,[1.3023040294647217]
Mean,[0.11511147767305374]
Std,[1.1516982316970825]
Mean,[0.040910862386226654]
Std,[1.2569670677185059]
Mean,[0.06119585782289505]
Std,[1.2486659288406372]
Mean,[-0.0023994073271751404]
Std,[1.2716909646987915]
Mean,[0.016753681004047394]
Std,[1.3076778650283813]
Mean,[0.06491273641586304]
Std,[1.2832192182540894]
Mean,[0.1732877641916275]
Std,[1.070038080215454]
Mean,[0.058259740471839905]
Std,[1.2168618440628052]
Mean,[-0.06942068040370941]
Std,[1.4398775100708008]
Mean,[0.0862928032875061]
Std,[1.3618133068084717]
Mean,[-0.00831051915884018]
Std,[1.2222039699554443]
Mean,[0.10214829444885254]
Std,[1.3256652355194092]
Mean,[-0.0006927028298377991]
Std,[1.2417755126953125]
Mean,[0.03339497745037079]
Std,[1.3612056970596313]
Mean,[0.09287755191326141]
Std,[1.2241873741149902]
Mean,[-0.013645797967910767]
Std,[1.2707457542419434]
Mean,[0.09941752254962921]
Std,[1.1167131662368774]
Mean,[0.08162082731723785]
Std,[1.1617857217788696]
Mean,[0.06747466325759888]
Std,[1.153200626373291]
Mean,[-0.006018906831741333]
Std,[1.1120091676712036]
Mean,[0.15418508648872375]
Std,[1.1814706325531006]
Mean,[0.0754784420132637]
Std,[1.2545667886734009]
Mean,[0.03944721817970276]
Std,[1.2862529754638672]
Mean,[0.007702350616455078]
Std,[1.2445263862609863]
Mean,[-0.058845892548561096]
Std,[1.3387118577957153]
Mean,[0.06642468273639679]
Std,[1.3725446462631226]
Mean,[-0.09375657141208649]
Std,[1.3977863788604736]
Mean,[0.17008249461650848]
Std,[1.2333431243896484]
Mean,[-0.11099304258823395]
Std,[1.3489097356796265]
Mean,[-0.014888614416122437]
Std,[1.5124233961105347]
Mean,[0.12777915596961975]
Std,[1.2116549015045166]
Mean,[0.0016378238797187805]
Std,[1.3610742092132568]
Mean,[0.1651322841644287]
Std,[1.103604793548584]
Mean,[0.013612240552902222]
Std,[1.018595814704895]
Mean,[0.1082552820444107]
Std,[1.2089380025863647]
Mean,[0.014578744769096375]
Std,[1.1459537744522095]
Mean,[-0.09204177558422089]
Std,[1.4939721822738647]
Mean,[0.053326889872550964]
Std,[1.0996143817901611]
Mean,[0.17373137176036835]
Std,[1.2662924528121948]
Mean,[-0.008432179689407349]
Std,[1.1561754941940308]
Mean,[0.09929267317056656]
Std,[1.1729110479354858]
Mean,[0.05270646512508392]
Std,[1.3479607105255127]
Mean,[0.12100080400705338]
Std,[1.1965384483337402]
Mean,[-0.06237867474555969]
Std,[1.3571619987487793]
Mean,[0.09251556545495987]
Std,[1.4132962226867676]
Mean,[0.06594061851501465]
Std,[1.3026795387268066]
Mean,[-0.06825153529644012]
Std,[1.4215548038482666]
Mean,[0.07799740135669708]
Std,[1.193166732788086]
Mean,[-0.0642419308423996]
Std,[1.3451484441757202]
Mean,[0.15862856805324554]
Std,[1.2759641408920288]
Mean,[0.0308254212141037]
Std,[1.2274560928344727]
Mean,[-0.048138201236724854]
Std,[1.2190062999725342]
Mean,[0.15646737813949585]
Std,[1.087011456489563]
Mean,[-0.06654374301433563]
Std,[1.342389464378357]
Mean,[0.06078183650970459]
Std,[1.1810545921325684]
Mean,[-0.017118006944656372]
Std,[1.2244746685028076]
Mean,[0.023578308522701263]
Std,[1.350821614265442]
Mean,[0.18128374218940735]
Std,[1.0697498321533203]
Mean,[-0.024746790528297424]
Std,[1.1407392024993896]
Mean,[0.004897579550743103]
Std,[1.1538110971450806]
Mean,[0.043360546231269836]
Std,[1.1857075691223145]
Mean,[-0.04599103331565857]
Std,[1.4352638721466064]
Mean,[0.0274684876203537]
Std,[1.3963695764541626]
Mean,[-0.01636141538619995]
Std,[1.3510158061981201]
Mean,[-0.00984947383403778]
Std,[1.2093732357025146]
Mean,[-0.06620655953884125]
Std,[1.451096534729004]
Mean,[0.15184344351291656]
Std,[1.2170209884643555]
Mean,[-0.06847882270812988]
Std,[1.2690026760101318]
Mean,[0.023198075592517853]
Std,[1.4773876667022705]
Mean,[0.07668319344520569]
Std,[1.1450657844543457]
Mean,[-0.01779092848300934]
Std,[1.1994355916976929]
Mean,[0.16014854609966278]
Std,[1.113912582397461]
Mean,[-0.026753738522529602]
Std,[1.0395466089248657]
Mean,[-0.15016959607601166]
Std,[1.396307349205017]
Mean,[0.09947329759597778]
Std,[1.3130486011505127]
Mean,[-0.04834112524986267]
Std,[1.4690440893173218]
Mean,[-0.05925503373146057]
Std,[1.2086483240127563]
Mean,[-0.014259517192840576]
Std,[1.4183399677276611]
Mean,[-0.07578442990779877]
Std,[1.351945400238037]
Mean,[-0.007552802562713623]
Std,[1.2549607753753662]
Mean,[-0.08472602069377899]
Std,[1.358496904373169]
Mean,[0.10693474113941193]
Std,[1.1863343715667725]
Mean,[-0.05824935436248779]
Std,[1.1345816850662231]
Mean,[0.058466777205467224]
Std,[1.3528084754943848]
Mean,[-0.105131596326828]
Std,[1.1062676906585693]
Mean,[0.04822114109992981]
Std,[1.4299230575561523]
Mean,[0.053958311676979065]
Std,[1.2031807899475098]
Mean,[-0.06806738674640656]
Std,[1.188452124595642]
Mean,[0.00013996660709381104]
Std,[1.3361778259277344]
Mean,[-0.169900044798851]
Std,[1.5011985301971436]
Mean,[-0.04328368604183197]
Std,[1.57600998878479]
Mean,[0.03567662835121155]
Std,[1.265431523323059]
Mean,[-0.024162515997886658]
Std,[1.4104125499725342]
Mean,[0.04302357882261276]
Std,[1.1172453165054321]
Mean,[0.004878289997577667]
Std,[1.3275302648544312]
Mean,[-0.06966087222099304]
Std,[1.4442875385284424]
Mean,[-0.07130809128284454]
Std,[1.463456630706787]
Mean,[-0.04228316247463226]
Std,[1.462689995765686]
Mean,[0.051267772912979126]
Std,[1.2365652322769165]
Mean,[0.014348313212394714]
Std,[1.1629409790039062]
Mean,[-0.030797690153121948]
Std,[1.2372839450836182]
Mean,[-0.019249141216278076]
Std,[1.19286048412323]
Mean,[0.030929595232009888]
Std,[1.4056912660598755]
Mean,[-0.06478983163833618]
Std,[1.2286465167999268]
Mean,[-0.018730774521827698]
Std,[1.406235694885254]
Mean,[-0.004565417766571045]
Std,[1.3397107124328613]
Mean,[0.04039236903190613]
Std,[1.2991156578063965]
Mean,[-0.05337192118167877]
Std,[1.2395161390304565]
Mean,[-0.09923528134822845]
Std,[1.4222906827926636]
Mean,[-0.014363601803779602]
Std,[1.488973617553711]
Mean,[-0.04728217422962189]
Std,[1.677210807800293]
Mean,[0.018445700407028198]
Std,[1.437237024307251]
Mean,[0.018944941461086273]
Std,[1.261922836303711]
Mean,[-0.06201556324958801]
Std,[1.3042597770690918]
Mean,[-0.02885471284389496]
Std,[1.2961487770080566]
Mean,[-0.06409326195716858]
Std,[1.2997288703918457]
Mean,[-0.04404430091381073]
Std,[1.3059712648391724]
Mean,[-0.035948529839515686]
Std,[1.3290038108825684]
Mean,[0.09968344867229462]
Std,[1.2275121212005615]
Mean,[-0.13376326858997345]
Std,[1.2770583629608154]
Mean,[-0.028938814997673035]
Std,[1.3536946773529053]
Mean,[0.1265501230955124]
Std,[1.1073534488677979]
Mean,[-0.14462067186832428]
Std,[1.318986177444458]
Mean,[0.061365559697151184]
Std,[1.3471040725708008]
Mean,[-0.06356866657733917]
Std,[1.3040986061096191]
Mean,[-0.055805012583732605]
Std,[1.6134452819824219]
Mean,[0.05486336350440979]
Std,[1.2839971780776978]
Mean,[-0.051139578223228455]
Std,[1.20236074924469]
Mean,[0.04231111705303192]
Std,[1.1217432022094727]
Mean,[-0.006412491202354431]
Std,[1.3281611204147339]
Mean,[-0.029188528656959534]
Std,[1.224663496017456]
Mean,[-0.03169958293437958]
Std,[1.2451764345169067]
Mean,[0.021450549364089966]
Std,[1.3820933103561401]
Mean,[-0.08243420720100403]
Std,[1.3490782976150513]
Mean,[-0.040836334228515625]
Std,[1.487170934677124]
Mean,[-0.1511540561914444]
Std,[1.6590512990951538]
Mean,[-0.12014473974704742]
Std,[1.5482666492462158]
Mean,[0.03361659497022629]
Std,[1.4781837463378906]
Mean,[0.10043832659721375]
Std,[1.1394985914230347]
Mean,[0.058056071400642395]
Std,[1.0951910018920898]
Mean,[-0.11036553978919983]
Std,[1.131935715675354]
Mean,[-0.04384608566761017]
Std,[1.4481289386749268]
Mean,[-0.04926837980747223]
Std,[1.4897983074188232]
Mean,[0.07757668942213058]
Std,[1.3234028816223145]
Mean,[-0.0779559314250946]
Std,[1.257314920425415]
Mean,[-0.11862929165363312]
Std,[1.3983733654022217]
Mean,[-0.11236356198787689]
Std,[1.4979217052459717]
Mean,[-0.17104469239711761]
Std,[1.7001655101776123]
Mean,[0.01505618542432785]
Std,[1.489197015762329]
Mean,[0.11904333531856537]
Std,[1.0755441188812256]
Mean,[0.008866876363754272]
Std,[1.158717155456543]
Mean,[-0.06343580782413483]
Std,[1.2199984788894653]
Mean,[-0.13814322650432587]
Std,[1.4339171648025513]
Mean,[-0.01601390540599823]
Std,[1.4252071380615234]
Mean,[0.031044624745845795]
Std,[1.2582118511199951]
Mean,[-0.06649358570575714]
Std,[1.2552043199539185]
Mean,[0.12438362836837769]
Std,[1.2261992692947388]
Mean,[-0.07528616487979889]
Std,[1.3041532039642334]
Mean,[-0.21267108619213104]
Std,[1.5135935544967651]
Mean,[-0.06166823208332062]
Std,[1.621773600578308]
Mean,[0.04397501051425934]
Std,[1.6725363731384277]
Mean,[0.007002800703048706]
Std,[1.4541001319885254]
Mean,[-0.0014892742037773132]
Std,[1.1960456371307373]
Mean,[-0.019636869430541992]
Std,[1.224556803703308]
Mean,[-0.10917927324771881]
Std,[1.5474541187286377]
Mean,[-0.03700333833694458]
Std,[1.423776626586914]
Mean,[-0.09709504246711731]
Std,[1.2770578861236572]
Mean,[0.13611966371536255]
Std,[1.4053261280059814]
Mean,[0.06290750205516815]
Std,[1.1851036548614502]
Mean,[-0.2669735550880432]
Std,[1.3875377178192139]
Mean,[-0.02174198627471924]
Std,[1.3368120193481445]
Mean,[-0.15765972435474396]
Std,[1.6107730865478516]
Mean,[-0.10355357825756073]
Std,[1.4660744667053223]
Mean,[0.0814284160733223]
Std,[1.3061636686325073]
Mean,[-0.0483027845621109]
Std,[1.2191832065582275]
Mean,[0.03010011464357376]
Std,[1.1379938125610352]
Mean,[-0.20084916055202484]
Std,[1.3041433095932007]
Mean,[0.0342220664024353]
Std,[1.417767882347107]
Mean,[0.007362522184848785]
Std,[1.1768218278884888]
Mean,[-0.09399132430553436]
Std,[1.3747093677520752]
Mean,[-0.017303824424743652]
Std,[1.22221040725708]
Mean,[0.1606096774339676]
Std,[1.2610292434692383]
Mean,[0.0863867700099945]
Std,[1.1652740240097046]
Mean,[0.11342542618513107]
Std,[1.1669377088546753]
Mean,[0.08361473679542542]
Std,[1.2593519687652588]
Mean,[0.13760022819042206]
Std,[1.0894856452941895]
Mean,[0.19900965690612793]
Std,[1.228798508644104]
Mean,[0.11755885928869247]
Std,[1.130632996559143]
Mean,[0.10257862508296967]
Std,[1.2165043354034424]
Mean,[0.15514619648456573]
Std,[1.2788405418395996]
Mean,[0.08400087058544159]
Std,[1.097672939300537]
Mean,[0.14331120252609253]
Std,[1.065988302230835]
Mean,[0.04935085028409958]
Std,[1.1322542428970337]
Mean,[0.08965231478214264]
Std,[1.2741518020629883]
Mean,[0.18805530667304993]
Std,[1.006929874420166]
Mean,[0.16990143060684204]
Std,[1.3538308143615723]
Mean,[0.1619865894317627]
Std,[1.1301523447036743]
Mean,[0.15888619422912598]
Std,[1.0078067779541016]
Mean,[0.03664131462574005]
Std,[1.2606205940246582]
Mean,[0.14282158017158508]
Std,[1.031398057937622]
Mean,[0.07518486678600311]
Std,[1.1230820417404175]
Mean,[0.0911264717578888]
Std,[1.2055926322937012]
Mean,[0.09208862483501434]
Std,[1.2071269750595093]
Mean,[0.1693238765001297]
Std,[1.230583906173706]
Mean,[0.16539493203163147]
Std,[1.1893457174301147]
Mean,[0.19395136833190918]
Std,[1.2621451616287231]
Mean,[0.1436440646648407]
Std,[1.2826331853866577]
Mean,[0.15257129073143005]
Std,[1.0706299543380737]
Mean,[0.2280493527650833]
Std,[1.1495534181594849]
Mean,[0.13181516528129578]
Std,[1.0863430500030518]
Mean,[0.2276543229818344]
Std,[1.0869344472885132]
Mean,[0.11220257729291916]
Std,[1.155030369758606]
Mean,[0.055963218212127686]
Std,[1.2120568752288818]
Mean,[0.1376800537109375]
Std,[1.0861575603485107]
Mean,[0.09522375464439392]
Std,[1.0938730239868164]
Mean,[0.08686642348766327]
Std,[1.058323860168457]
Mean,[0.0770677924156189]
Std,[1.2121875286102295]
Mean,[0.1372307687997818]
Std,[1.1827439069747925]
Mean,[0.1289098858833313]
Std,[1.2578825950622559]
Mean,[0.1930861473083496]
Std,[1.2873663902282715]
Mean,[0.2274591624736786]
Std,[1.194129228591919]
Mean,[0.285977303981781]
Std,[1.180765986442566]
Mean,[0.2430587261915207]
Std,[1.1229497194290161]
Mean,[0.17295753955841064]
Std,[1.1675599813461304]
Mean,[0.16667546331882477]
Std,[1.042061448097229]
Mean,[0.062095124274492264]
Std,[1.269958734512329]
Mean,[0.19351357221603394]
Std,[1.0733184814453125]
Mean,[0.20707204937934875]
Std,[1.0328254699707031]
Mean,[0.1038605123758316]
Std,[1.1272860765457153]
Mean,[0.06341046839952469]
Std,[1.1619195938110352]
Mean,[0.013690009713172913]
Std,[1.3566157817840576]
Mean,[0.16151215136051178]
Std,[1.205567479133606]
Mean,[0.18554455041885376]
Std,[1.0507553815841675]
Mean,[0.2225378304719925]
Std,[1.1895837783813477]
Mean,[0.18345975875854492]
Std,[1.1098389625549316]
Mean,[0.14948785305023193]
Std,[1.3271762132644653]
Mean,[0.11339442431926727]
Std,[1.225329875946045]
Mean,[0.2040063440799713]
Std,[1.2144768238067627]
Mean,[0.15153855085372925]
Std,[1.0516639947891235]
Mean,[0.1640537679195404]
Std,[1.1545522212982178]
Mean,[0.1659328192472458]
Std,[1.1401160955429077]
Mean,[0.16779398918151855]
Std,[1.1600306034088135]
Mean,[0.05864629149436951]
Std,[1.1129274368286133]
Mean,[0.13465207815170288]
Std,[1.2382140159606934]
Mean,[0.06696440279483795]
Std,[1.1717393398284912]
Mean,[0.14935126900672913]
Std,[1.0937529802322388]
Mean,[0.22253355383872986]
Std,[1.1029542684555054]
Mean,[0.15008105337619781]
Std,[1.163074016571045]
Mean,[0.15771953761577606]
Std,[1.128286361694336]
Mean,[0.10874221473932266]
Std,[1.4364742040634155]
Mean,[0.17277370393276215]
Std,[1.1724509000778198]
Mean,[0.16656063497066498]
Std,[0.9921254515647888]
Mean,[0.22157330811023712]
Std,[1.1930487155914307]
Mean,[0.22750146687030792]
Std,[1.0130115747451782]
Mean,[0.16969507932662964]
Std,[1.3335278034210205]
Mean,[0.1160333976149559]
Std,[1.1732958555221558]
Mean,[0.12148021161556244]
Std,[1.1782379150390625]
Mean,[0.06302754580974579]
Std,[1.181079626083374]
Mean,[0.2784156799316406]
Std,[1.0050172805786133]
Mean,[0.09463020414113998]
Std,[1.1478981971740723]
Mean,[0.12571129202842712]
Std,[1.2156190872192383]
Mean,[0.16691136360168457]
Std,[1.181181788444519]
Mean,[0.12828396260738373]
Std,[1.335882306098938]
Mean,[0.1367259919643402]
Std,[1.04338538646698]
Mean,[0.2328556925058365]
Std,[1.225203275680542]
Mean,[0.16303884983062744]
Std,[1.1189011335372925]
Mean,[0.1117071807384491]
Std,[1.1414366960525513]
Mean,[0.12476073950529099]
Std,[1.2425674200057983]
Mean,[0.12508471310138702]
Std,[1.0620553493499756]
Mean,[0.20221827924251556]
Std,[1.03606379032135]
Mean,[0.13610967993736267]
Std,[1.1214600801467896]
Mean,[0.05613701790571213]
Std,[1.170721173286438]
Mean,[0.10775194317102432]
Std,[1.1283286809921265]
Mean,[0.07332669198513031]
Std,[1.1867341995239258]
Mean,[0.17910654842853546]
Std,[1.0849391222000122]
Mean,[0.16821640729904175]
Std,[1.0414518117904663]
Mean,[0.1260903775691986]
Std,[1.279697060585022]
Mean,[0.15253597497940063]
Std,[1.0904377698898315]
Mean,[0.10907953232526779]
Std,[1.47990083694458]
Mean,[0.12603142857551575]
Std,[1.101057767868042]
Mean,[0.14510254561901093]
Std,[1.0694924592971802]
Mean,[0.1200985312461853]
Std,[1.1432960033416748]
Mean,[0.19139933586120605]
Std,[1.0886479616165161]
Mean,[0.12661004066467285]
Std,[1.2227751016616821]
Mean,[0.09760256856679916]
Std,[1.2287334203720093]
Mean,[0.1543726623058319]
Std,[1.0819849967956543]
Mean,[0.12423612177371979]
Std,[1.2227442264556885]
Mean,[0.11937125772237778]
Std,[1.0417526960372925]
Mean,[0.20783385634422302]
Std,[1.1440157890319824]
Mean,[0.021869003772735596]
Std,[1.1347965002059937]
Mean,[0.1571507453918457]
Std,[1.1229900121688843]
Mean,[0.10394993424415588]
Std,[1.1784950494766235]
Mean,[0.13263827562332153]
Std,[1.18021559715271]
Mean,[0.15056543052196503]
Std,[1.015590786933899]
Mean,[0.12511351704597473]
Std,[1.1794692277908325]
Mean,[0.0483555793762207]
Std,[1.083013653755188]
Mean,[0.12957072257995605]
Std,[1.2277259826660156]
Mean,[0.06030412018299103]
Std,[1.1641829013824463]
Mean,[0.11005443334579468]
Std,[1.2166444063186646]
Mean,[0.11463538557291031]
Std,[1.0850343704223633]
Mean,[0.1604917049407959]
Std,[1.2183905839920044]
Mean,[0.17895734310150146]
Std,[1.0907955169677734]
Mean,[0.15630176663398743]
Std,[1.1500211954116821]
Mean,[0.20484715700149536]
Std,[1.0962876081466675]
Mean,[0.18818622827529907]
Std,[1.0505579710006714]
Mean,[0.09675373136997223]
Std,[1.1707772016525269]
Mean,[0.1633847951889038]
Std,[1.0341384410858154]
Mean,[0.10817158222198486]
Std,[1.21358323097229]
Mean,[0.07114963978528976]
Std,[1.3383432626724243]
Mean,[0.0756201297044754]
Std,[1.1036169528961182]
Mean,[0.18417112529277802]
Std,[1.220137357711792]
Mean,[0.2750356197357178]
Std,[1.208074688911438]
Mean,[0.21464572846889496]
Std,[1.0422426462173462]
Mean,[0.10321420431137085]
Std,[1.1362806558609009]
Mean,[0.19921311736106873]
Std,[1.2058686017990112]
Mean,[0.06721730530261993]
Std,[1.1221747398376465]
Mean,[0.058293260633945465]
Std,[1.1527085304260254]
Mean,[0.22884714603424072]
Std,[1.1595394611358643]
Mean,[0.01884368062019348]
Std,[1.2255042791366577]
Mean,[0.07596218585968018]
Std,[1.2107654809951782]
Mean,[0.14378023147583008]
Std,[1.277909278869629]
Mean,[0.14841562509536743]
Std,[1.1460262537002563]
Mean,[0.19706100225448608]
Std,[1.2529807090759277]
Mean,[0.24266573786735535]
Std,[1.0139381885528564]
Mean,[0.2155849188566208]
Std,[1.2202584743499756]
Mean,[0.056530650705099106]
Std,[1.2448567152023315]
Mean,[0.19523319602012634]
Std,[1.06611967086792]
Mean,[0.12962660193443298]
Std,[1.334653377532959]
Mean,[0.2301732897758484]
Std,[1.127249836921692]
Mean,[0.13424237072467804]
Std,[1.1779948472976685]
Mean,[0.10102521628141403]
Std,[1.199897050857544]
Mean,[0.144559845328331]
Std,[1.1963520050048828]
Mean,[0.12551581859588623]
Std,[1.2764387130737305]
Mean,[0.10736323148012161]
Std,[1.093078374862671]
Mean,[0.18196284770965576]
Std,[1.2720422744750977]
Mean,[0.15683197975158691]
Std,[1.2309128046035767]
Mean,[0.12186311930418015]
Std,[0.9564024209976196]
Mean,[0.1060691848397255]
Std,[1.4001107215881348]
Mean,[0.07064183056354523]
Std,[1.1229497194290161]
Mean,[0.13116586208343506]
Std,[1.1405861377716064]
Mean,[0.07135564833879471]
Std,[1.1332063674926758]
Mean,[0.21427543461322784]
Std,[1.020901083946228]
Mean,[0.10463252663612366]
Std,[1.152266025543213]
Mean,[0.15044598281383514]
Std,[1.1648157835006714]
Mean,[0.09350013732910156]
Std,[1.2072972059249878]
Mean,[0.06886462867259979]
Std,[1.2023425102233887]
Mean,[0.1095249354839325]
Std,[1.106909990310669]
Mean,[0.03582855314016342]
Std,[1.1856857538223267]
Mean,[0.1040564477443695]
Std,[1.1616779565811157]
Mean,[-0.0158928781747818]
Std,[1.250006914138794]
Mean,[0.12227467447519302]
Std,[1.2506537437438965]
Mean,[0.16391021013259888]
Std,[1.20969557762146]
Mean,[0.22311906516551971]
Std,[1.124755859375]
Mean,[0.19258061051368713]
Std,[1.1194710731506348]
Mean,[0.10131251066923141]
Std,[1.1554903984069824]
Mean,[0.1685389131307602]
Std,[1.1292520761489868]
Mean,[0.0782494992017746]
Std,[1.1310129165649414]
Mean,[0.16651928424835205]
Std,[1.2334392070770264]
Mean,[0.10964080691337585]
Std,[0.9931063652038574]
Mean,[0.15512144565582275]
Std,[1.219251036643982]
Mean,[0.11046537756919861]
Std,[1.0852909088134766]
Mean,[0.09226301312446594]
Std,[1.1546509265899658]
Mean,[0.09937906265258789]
Std,[1.0851624011993408]
Mean,[0.11375726014375687]
Std,[1.4446027278900146]
Mean,[0.09567694365978241]
Std,[1.332703709602356]
Mean,[0.1421702653169632]
Std,[1.1257222890853882]
Mean,[0.16739702224731445]
Std,[1.0866758823394775]
Mean,[0.1414363533258438]
